PLAYER_ID,PLAYER_NAME,n_shots,actual_fg,mean_xfg,raw_delta,sigma2_within,weight,shrunk_delta,ci_lo,ci_hi
1629312,Haywood Highsmith,2,0.0,0.358526,-0.35852599143981934,0.1149640679359436,0.03130305691657891,-0.011222959516113549,-0.3660743832588196,-0.3509776294231415
1629638,Nickeil Alexander-Walker,71,0.38028169014084506,0.40177155,-0.021489855269311187,0.0032256390693239266,0.5352545227554172,-0.011502542226258147,-0.12983247121979655,0.08771890986343503
201145,Jeff Green,2,0.0,0.39415354,-0.39415353536605835,0.11806219816207886,0.030506676857068447,-0.012024314535483442,-0.4458462595939636,-0.3424608111381531
201950,Jrue Holiday,77,0.4025974025974026,0.424528,-0.021930600141550016,0.0030575303650159703,0.5485406503622556,-0.012029825664480421,-0.1236929037934774,0.08315324287909963
203903,Jordan Clarkson,50,0.5,0.5275984,-0.02759838104248047,0.00461243667602539,0.44611688066942184,-0.012312103662197493,-0.14791692858934402,0.09364483882486815
1642258,Zaccharie Risacher,14,0.35714285714285715,0.42664152,-0.06949866669518606,0.01633775599148809,0.18526205673756224,-0.012875465932468487,-0.29171929130596774,0.1821226603218487
1631288,Jamal Cain,29,0.41379310344827586,0.45447087,-0.040677769430752464,0.0076730787116197005,0.3262194043981973,-0.013269877715947266,-0.19749025116706714,0.13505953617137054
1629020,Jarred Vanderbilt,21,0.42857142857142855,0.48273277,-0.05416134425571989,0.010826461169184471,0.2554773208799304,-0.013836995125706927,-0.23644835760905628,0.12933397665619842
1641740,Jaylen Clark,10,0.3,0.4007511,-0.10075111389160157,0.023181121349334716,0.13812458782854742,-0.013916206079544505,-0.3933235850930214,0.2222741840034723
1642264,Stephon Castle,122,0.4426229508196721,0.46489817,-0.02227521822100781,0.0018560134797479414,0.666845641790115,-0.014854132190602816,-0.10175081791631023,0.056148416426826685
1628971,Bruce Brown,34,0.4411764705882353,0.48292238,-0.041745904613943674,0.006630719739260558,0.35908682531408687,-0.014990404357685725,-0.17986779795850025,0.10825668880168128
1641737,Adem Bona,16,0.5,0.56844515,-0.06844514608383179,0.01314003299921751,0.22040978378116524,-0.015085979849207632,-0.2795378719922155,0.1480824406724423
1642854,Asa Newell,2,0.5,0.81918716,-0.3191871643066406,0.07130205631256104,0.049522301589118654,-0.015806883014169024,-0.7449212670326233,0.10654687881469727
1631095,Jabari Smith Jr.,85,0.38823529411764707,0.41565636,-0.027421063885969266,0.0026401028748614564,0.5845707974944667,-0.016029553183967774,-0.12023630606339258,0.07178272966076345
1641842,Ronald Holland II,9,0.3333333333333333,0.4547181,-0.12138477961222333,0.024020356896482867,0.13394512158051908,-0.016258899063183768,-0.3530954774055216,0.15864034675889543
1628436,Luke Kornet,36,0.6388888888888888,0.6774042,-0.03851533598370027,0.004906112029228682,0.4309200875340256,-0.01659703195349853,-0.17398889902979137,0.07796887647774481
